id,label,filename
37f7e0a1de34ac50aad0fdae8b51d74738e700d5,0,37f7e0a1de34ac50aad0fdae8b51d74738e700d5.tif
743fb83587358b07f9ce208a71d129194c701c88,0,743fb83587358b07f9ce208a71d129194c701c88.tif
a6e39cb25958b12a87a4da9ace76e74b5188fc6c,0,a6e39cb25958b12a87a4da9ace76e74b5188fc6c.tif
76cd1e1725edb67398b8b19ddf3b288f84ba0a55,0,76cd1e1725edb67398b8b19ddf3b288f84ba0a55.tif
89e7e5bac2461e3de7f85c839c774790d19c4406,0,89e7e5bac2461e3de7f85c839c774790d19c4406.tif
ff783c17dd941c3a4a53e89251f43a05b6718eca,0,ff783c17dd941c3a4a53e89251f43a05b6718eca.tif
b4c31b0b47df20d0d763688ff48cae38918d0241,0,b4c31b0b47df20d0d763688ff48cae38918d0241.tif
f0fb7f7200ea04b7000b413c58077396bb84232f,0,f0fb7f7200ea04b7000b413c58077396bb84232f.tif
7b7c2db601c2c3df1aeedde22295579df63e2e8d,0,7b7c2db601c2c3df1aeedde22295579df63e2e8d.tif
d9ba5b2c643534e9376e1e7593783f9f7b8dd5d4,0,d9ba5b2c643534e9376e1e7593783f9f7b8dd5d4.tif
1ddc07ec521c25c171270e402f0753b453e07460,0,1ddc07ec521c25c171270e402f0753b453e07460.tif
a247f8d713532a65d556d826dec5d456189ff41a,0,a247f8d713532a65d556d826dec5d456189ff41a.tif
8a70adde27f27c6347c3c5bd50219f18af3796fa,0,8a70adde27f27c6347c3c5bd50219f18af3796fa.tif
89c193fb805966b05a47458a9c073ab7d8dfd78d,0,89c193fb805966b05a47458a9c073ab7d8dfd78d.tif
a97fc41cd4fd2cd0fb9948c8af4799ce4990ef22,0,a97fc41cd4fd2cd0fb9948c8af4799ce4990ef22.tif
37a3a7d33e814853fda588da04c9ac657f661984,0,37a3a7d33e814853fda588da04c9ac657f661984.tif
cd5fb05a0f201bfc4d4129f4e0a923e7cdf3cb32,0,cd5fb05a0f201bfc4d4129f4e0a923e7cdf3cb32.tif
49a9a4edfcbbbecf69f8a037ee1c0c7d081569de,0,49a9a4edfcbbbecf69f8a037ee1c0c7d081569de.tif
e2cde9e457117ca4f8d8dbc33311b4227a82582d,0,e2cde9e457117ca4f8d8dbc33311b4227a82582d.tif
4b70256312501f4c76572cdd300fc88fda008f3b,0,4b70256312501f4c76572cdd300fc88fda008f3b.tif
947d3715ccf3460bee66b7484914674605548c0e,0,947d3715ccf3460bee66b7484914674605548c0e.tif
364904aff5735c123317346656e1b5e9a365fde1,0,364904aff5735c123317346656e1b5e9a365fde1.tif
d78ff9e8227829ccf729a07812dd75c9d5ba43fd,0,d78ff9e8227829ccf729a07812dd75c9d5ba43fd.tif
4714d7550b4eeb38f1ba4c79a465175b43833efb,0,4714d7550b4eeb38f1ba4c79a465175b43833efb.tif
5ada043192ee22db3636685fccbc580be23ea759,0,5ada043192ee22db3636685fccbc580be23ea759.tif
fe21078bf8bd8ee2b83f0fdf84f8267d6eea72dc,0,fe21078bf8bd8ee2b83f0fdf84f8267d6eea72dc.tif
a9f7f612736ebf2fb47cd83ce0c368d3a480aeb2,1,a9f7f612736ebf2fb47cd83ce0c368d3a480aeb2.tif
c4f9ad1baf7755d52b2c37448ea3773c8520ee7d,1,c4f9ad1baf7755d52b2c37448ea3773c8520ee7d.tif
ab999642f7ae64e93cb79607a32b7510784b2472,1,ab999642f7ae64e93cb79607a32b7510784b2472.tif
3a1b1d0b0a99d80be8918a366372d2b5adedb0c3,1,3a1b1d0b0a99d80be8918a366372d2b5adedb0c3.tif
c7160b615fc6b9527d61232f566a57492dc52489,1,c7160b615fc6b9527d61232f566a57492dc52489.tif
97fff5187deb3409dbecb2361295d15264de611f,1,97fff5187deb3409dbecb2361295d15264de611f.tif
0cbd8e3d2259f48435fa7eb7f6fb558f7a417c6b,1,0cbd8e3d2259f48435fa7eb7f6fb558f7a417c6b.tif
c0ba274a7a277d0b907f47b286b602021b0e6bee,1,c0ba274a7a277d0b907f47b286b602021b0e6bee.tif
98ac50cc0fc5632fc42696be2b3bd182cfd89a24,1,98ac50cc0fc5632fc42696be2b3bd182cfd89a24.tif
3020c2203ad78b1910a32b43493c8f32af28282a,1,3020c2203ad78b1910a32b43493c8f32af28282a.tif
1518aca9802085bafbafd610dfa6af563a395df9,1,1518aca9802085bafbafd610dfa6af563a395df9.tif
1db64552500415ad19f9faded7f2b69a47158432,1,1db64552500415ad19f9faded7f2b69a47158432.tif
2a3e4eeec59f547bf44391c9adc9a8a5f2fcfe02,1,2a3e4eeec59f547bf44391c9adc9a8a5f2fcfe02.tif
9480aadc93dc052f8f54548b36b60821baa5354d,1,9480aadc93dc052f8f54548b36b60821baa5354d.tif
d61442a5174ca7ba6c574f6ffa63dc74407843d5,1,d61442a5174ca7ba6c574f6ffa63dc74407843d5.tif
1f11c1dadbfef05ed65841eeabd40b39644e17f6,1,1f11c1dadbfef05ed65841eeabd40b39644e17f6.tif
bdd34b6aed1ff9d429f4c817c7ecc775bfb018d5,1,bdd34b6aed1ff9d429f4c817c7ecc775bfb018d5.tif
1e4ba3e4be937c1a155238566d1353fe973d7b57,1,1e4ba3e4be937c1a155238566d1353fe973d7b57.tif
95f5323e894c52a5d44a33dd3e96c8073758f771,1,95f5323e894c52a5d44a33dd3e96c8073758f771.tif
ffc5bd406db6713d198d175a1b2801c7fe131fa8,1,ffc5bd406db6713d198d175a1b2801c7fe131fa8.tif
021d2287ff07a5547a574b41d32997e40d0130da,1,021d2287ff07a5547a574b41d32997e40d0130da.tif
1a86ec7919ed270b0d63d803f6632a0b3645975a,1,1a86ec7919ed270b0d63d803f6632a0b3645975a.tif
52dbe3b6fd3af6deb516e53bea87e98f8bd741d2,1,52dbe3b6fd3af6deb516e53bea87e98f8bd741d2.tif
e9b9ccd028ca30179c16b4efcc016318756f052b,1,e9b9ccd028ca30179c16b4efcc016318756f052b.tif
116b1e708e587a6cd359f8242c74df1698365a42,1,116b1e708e587a6cd359f8242c74df1698365a42.tif
c58c14f8b2b74401e3a4ef7c8d77bebd3a236989,1,c58c14f8b2b74401e3a4ef7c8d77bebd3a236989.tif
81bb8a4b6815ad39af3851271d545d4c1dd68475,1,81bb8a4b6815ad39af3851271d545d4c1dd68475.tif
a16e16822f5fd4df985b5abe9563fab806cf18c5,1,a16e16822f5fd4df985b5abe9563fab806cf18c5.tif
1fdbb2275665b412df687002d427633c08b91bde,1,1fdbb2275665b412df687002d427633c08b91bde.tif
ba917bcca63cd053cfa5f22ab6adda3837996bc7,1,ba917bcca63cd053cfa5f22ab6adda3837996bc7.tif
863c5c0f5175309dd927d661c9d24f288230227d,1,863c5c0f5175309dd927d661c9d24f288230227d.tif
cc7b6d884c98f3a93aa6506a6402999f066988fc,1,cc7b6d884c98f3a93aa6506a6402999f066988fc.tif
e213365b735cef9655858d9d99253751391349ec,1,e213365b735cef9655858d9d99253751391349ec.tif
d612167b8be7ec551f74f4644168bb1d3e8b3ba3,1,d612167b8be7ec551f74f4644168bb1d3e8b3ba3.tif
cade83d713ac752152815168eee53e920590b608,1,cade83d713ac752152815168eee53e920590b608.tif
03178e4a972c19bed731fad561d0f5be5ce11d5f,1,03178e4a972c19bed731fad561d0f5be5ce11d5f.tif
ea15b805d645071b6c31f720f0aae5b421fc7066,1,ea15b805d645071b6c31f720f0aae5b421fc7066.tif
31234755b94e3e4ac916b8ce2242b5719c8ba403,1,31234755b94e3e4ac916b8ce2242b5719c8ba403.tif
e012a9f6faafae3cfeb4d2bc30062b05ff36db80,1,e012a9f6faafae3cfeb4d2bc30062b05ff36db80.tif
88ee9c09f8ae9769d83c804ed70545c1db1c8088,1,88ee9c09f8ae9769d83c804ed70545c1db1c8088.tif
778a30536f030129d00e367731437974a94c2c57,1,778a30536f030129d00e367731437974a94c2c57.tif
7f7f2cdd5b6a02255af2a95c38f7c584509bed60,1,7f7f2cdd5b6a02255af2a95c38f7c584509bed60.tif
a69d632da2c4c198e35e1f2a6c8001970c1443a4,1,a69d632da2c4c198e35e1f2a6c8001970c1443a4.tif
fc3e85a1166d55e07bcad7c07a69661c5d66e5c0,1,fc3e85a1166d55e07bcad7c07a69661c5d66e5c0.tif
e4f8d76538209a8436de6d1993c571f336bc4a1f,1,e4f8d76538209a8436de6d1993c571f336bc4a1f.tif
52e9deae65aa49522b9a3d391e0b25dc8b9b2944,1,52e9deae65aa49522b9a3d391e0b25dc8b9b2944.tif
1d7094024563decb3c00859c4711b732046c1f05,1,1d7094024563decb3c00859c4711b732046c1f05.tif
bb4958bef0ae42e098ce7ab0ff5c81262b0a9db1,1,bb4958bef0ae42e098ce7ab0ff5c81262b0a9db1.tif
e65398aad2154e921f2430d659d29db37e3213c3,1,e65398aad2154e921f2430d659d29db37e3213c3.tif
40a1713f28a9b16650a0ade4727263aefc385568,1,40a1713f28a9b16650a0ade4727263aefc385568.tif
